Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88NJ0,RUVB_PSEPK,Ruvb,Holliday junction branch migration complex subunit RuvB,PP_0751_PP_0812,R2,134505.2633,0.005648541,-2.248063717
Q88NJ0,RUVB_PSEPK,Ruvb,Holliday junction branch migration complex subunit RuvB,PP_0751_PP_0812,R3,206505.7667,0.008262734,-2.082876248
Q88NJ3,Y1214_PSEPK,Pp_1214,Probable transcriptional regulatory protein PP_1214,PP_0751_PP_0812,R1,396422.4333,0.016218697,-1.789984026
Q88NJ3,Y1214_PSEPK,Pp_1214,Probable transcriptional regulatory protein PP_1214,PP_0751_PP_0812,R2,139364.3967,0.0058526,-2.232651157
Q88NJ3,Y1214_PSEPK,Pp_1214,Probable transcriptional regulatory protein PP_1214,PP_0751_PP_0812,R3,145902.9333,0.005837886,-2.233744409
Q88NJ4,SYDND_PSEPK,Asps,Aspartate--tRNA(Asp/Asn) ligase,PP_0751_PP_0812,R1,3783298.1,0.154784801,-0.810271687
Q88NJ4,SYDND_PSEPK,Asps,Aspartate--tRNA(Asp/Asn) ligase,PP_0751_PP_0812,R2,4020236.597,0.16882961,-0.772551384
Q88NJ4,SYDND_PSEPK,Asps,Aspartate--tRNA(Asp/Asn) ligase,PP_0751_PP_0812,R3,3877828.8,0.155160153,-0.8092198
Q88NJ7,Q88NJ7_PSEPK,Dps,DNA-binding stress protein,PP_0751_PP_0812,R1,2327328.667,0.095217214,-1.02128453
Q88NJ7,Q88NJ7_PSEPK,Dps,DNA-binding stress protein,PP_0751_PP_0812,R2,2035722,0.085490031,-1.068084526
Q88NJ7,Q88NJ7_PSEPK,Dps,DNA-binding stress protein,PP_0751_PP_0812,R3,2418070.667,0.096752135,-1.014339443
Q88NJ8,Q88NJ8_PSEPK,Pp_1209,Cold-shock protein,PP_0751_PP_0812,R1,74255.3,0.003037982,-2.517414792
Q88NJ8,Q88NJ8_PSEPK,Pp_1209,Cold-shock protein,PP_0751_PP_0812,R2,62582.12333,0.002628133,-2.580352702
Q88NJ8,Q88NJ8_PSEPK,Pp_1209,Cold-shock protein,PP_0751_PP_0812,R3,74107.4,0.002965194,-2.527946855
Q88NK0,Q88NK0_PSEPK,Pp_1207,HIT domain-containing protein,PP_0751_PP_0812,R1,579064.3333,0.023691064,-1.625415433
Q88NK0,Q88NK0_PSEPK,Pp_1207,HIT domain-containing protein,PP_0751_PP_0812,R2,363135.93,0.015249873,-1.816733775
Q88NK0,Q88NK0_PSEPK,Pp_1207,HIT domain-containing protein,PP_0751_PP_0812,R3,552369,0.022101455,-1.655579135
Q88NK1,Q88NK1_PSEPK,Oprd,Basic-amino-acid specific porin OprD,PP_0751_PP_0812,R1,6254435.667,0.25588562,-0.59195412
Q88NK1,Q88NK1_PSEPK,Oprd,Basic-amino-acid specific porin OprD,PP_0751_PP_0812,R2,6218848,0.261160172,-0.583093054
Q88NK1,Q88NK1_PSEPK,Oprd,Basic-amino-acid specific porin OprD,PP_0751_PP_0812,R3,7218740.667,0.288837121,-0.539346992
Q88NK2,SYP_PSEPK,Pros,Proline--tRNA ligase,PP_0751_PP_0812,R1,2999331.333,0.122710633,-0.911117805
Q88NK2,SYP_PSEPK,Pros,Proline--tRNA ligase,PP_0751_PP_0812,R2,2529590.597,0.106230015,-0.973752758
Q88NK2,SYP_PSEPK,Pros,Proline--tRNA ligase,PP_0751_PP_0812,R3,2476842.133,0.099103706,-1.003910105
Q88NK5,Q88NK5_PSEPK,Pp_1202,Phosphatidylglycerol lysyltransferase,PP_0751_PP_0812,R1,152436.5333,0.006236585,-2.205053186
Q88NK5,Q88NK5_PSEPK,Pp_1202,Phosphatidylglycerol lysyltransferase,PP_0751_PP_0812,R2,115116.5267,0.004834312,-2.315665319
Q88NK5,Q88NK5_PSEPK,Pp_1202,Phosphatidylglycerol lysyltransferase,PP_0751_PP_0812,R3,221893.2333,0.008878419,-2.051664373
Q88NK7,KUP_PSEPK,Kup,Probable potassium transport system protein Kup,PP_0751_PP_0812,R1,15658.3,0.000640623,-3.19339764
Q88NK7,KUP_PSEPK,Kup,Probable potassium transport system protein Kup,PP_0751_PP_0812,R2,8771.79,0.000368371,-3.43371477
Q88NK7,KUP_PSEPK,Kup,Probable potassium transport system protein Kup,PP_0751_PP_0812,R3,10526.4,0.000421184,-3.375528563
Q88NL0,RIMO_PSEPK,Rimo,Ribosomal protein uS12 methylthiotransferase RimO,PP_0751_PP_0812,R1,216157.8667,0.008843594,-2.053371204
Q88NL0,RIMO_PSEPK,Rimo,Ribosomal protein uS12 methylthiotransferase RimO,PP_0751_PP_0812,R2,185444.1233,0.007787716,-2.108589921
Q88NL0,RIMO_PSEPK,Rimo,Ribosomal protein uS12 methylthiotransferase RimO,PP_0751_PP_0812,R3,256442.6,0.010260812,-1.988818261
Q88NL6,Q88NL6_PSEPK,Pp_1191,Dual-specificity RNA pseudouridine synthase RluF,PP_0751_PP_0812,R1,343077,0.014036194,-1.852750646
Q88NL6,Q88NL6_PSEPK,Pp_1191,Dual-specificity RNA pseudouridine synthase RluF,PP_0751_PP_0812,R2,267644,0.011239695,-1.949245485
Q88NL6,Q88NL6_PSEPK,Pp_1191,Dual-specificity RNA pseudouridine synthase RluF,PP_0751_PP_0812,R3,298726.3333,0.011952674,-1.922534924
Q88NL7,Q88NL7_PSEPK,Pp_1190,DUF1456 family protein,PP_0751_PP_0812,R1,121692.3,0.004978756,-2.30287915
Q88NL7,Q88NL7_PSEPK,Pp_1190,DUF1456 family protein,PP_0751_PP_0812,R2,64144.12333,0.002693729,-2.569646122
Q88NL7,Q88NL7_PSEPK,Pp_1190,DUF1456 family protein,PP_0751_PP_0812,R3,128157.0667,0.005127836,-2.290065874
Q88NL9,DCTA_PSEPK,Dcta,C4-dicarboxylate transport protein,PP_0751_PP_0812,R1,15658.3,0.000640623,-3.19339764
Q88NL9,DCTA_PSEPK,Dcta,C4-dicarboxylate transport protein,PP_0751_PP_0812,R2,8771.79,0.000368371,-3.43371477
Q88NL9,DCTA_PSEPK,Dcta,C4-dicarboxylate transport protein,PP_0751_PP_0812,R3,10526.4,0.000421184,-3.375528563
Q88NM0,Q88NM0_PSEPK,Phoq,histidine kinase,PP_0751_PP_0812,R1,313747.8667,0.012836261,-1.891561468
Q88NM0,Q88NM0_PSEPK,Phoq,histidine kinase,PP_0751_PP_0812,R2,567379.5967,0.023827074,-1.622929282
Q88NM0,Q88NM0_PSEPK,Phoq,histidine kinase,PP_0751_PP_0812,R3,720697.8,0.028836647,-1.540055236
Q88NM1,Q88NM1_PSEPK,Phop,Two component system DNA-binding transcriptional dual regulator,PP_0751_PP_0812,R1,2003333.333,0.081961702,-1.086389032
Q88NM1,Q88NM1_PSEPK,Phop,Two component system DNA-binding transcriptional dual regulator,PP_0751_PP_0812,R2,1771741,0.074404164,-1.128402761
Q88NM1,Q88NM1_PSEPK,Phop,Two component system DNA-binding transcriptional dual regulator,PP_0751_PP_0812,R3,2106666.667,0.084292201,-1.074212608
Q88NM2,Q88NM2_PSEPK,Oprh,Outer membrane protein H1,PP_0751_PP_0812,R1,3326666.667,0.136102793,-0.866132963
Q88NM2,Q88NM2_PSEPK,Oprh,Outer membrane protein H1,PP_0751_PP_0812,R2,2332923.93,0.097971009,-1.008902418
Q88NM2,Q88NM2_PSEPK,Oprh,Outer membrane protein H1,PP_0751_PP_0812,R3,3900000,0.15604727,-0.806743825
Q88NM3,Q88NM3_PSEPK,Pp_1184,Dienelactone hydrolase family protein,PP_0751_PP_0812,R1,158645.1,0.006490594,-2.187715587
Q88NM3,Q88NM3_PSEPK,Pp_1184,Dienelactone hydrolase family protein,PP_0751_PP_0812,R2,126048.86,0.005293415,-2.276264074
Q88NM3,Q88NM3_PSEPK,Pp_1184,Dienelactone hydrolase family protein,PP_0751_PP_0812,R3,144026.9333,0.005762823,-2.239364718
Q88NM8,Q88NM8_PSEPK,Nrda,Ribonucleoside-diphosphate reductase,PP_0751_PP_0812,R1,1543231.333,0.063137704,-1.199711217
Q88NM8,Q88NM8_PSEPK,Nrda,Ribonucleoside-diphosphate reductase,PP_0751_PP_0812,R2,1505721,0.063232669,-1.199058489
Q88NM8,Q88NM8_PSEPK,Nrda,Ribonucleoside-diphosphate reductase,PP_0751_PP_0812,R3,1604185,0.064186844,-1.192553981
Q88NN0,Q88NN0_PSEPK,Nrdb,Ribonucleoside-diphosphate reductase subunit beta,PP_0751_PP_0812,R1,174708.7667,0.007147801,-2.145827551
Q88NN0,Q88NN0_PSEPK,Nrdb,Ribonucleoside-diphosphate reductase subunit beta,PP_0751_PP_0812,R2,266587.93,0.011195345,-1.950962514
Q88NN0,Q88NN0_PSEPK,Nrdb,Ribonucleoside-diphosphate reductase subunit beta,PP_0751_PP_0812,R3,105156.9333,0.004207552,-2.37597052
Q88NP5,Q88NP5_PSEPK,Gsta,Protein GstA,PP_0751_PP_0812,R1,232991.4333,0.0095323,-2.020802296
Q88NP5,Q88NP5_PSEPK,Gsta,Protein GstA,PP_0751_PP_0812,R2,215600.2633,0.009054121,-2.043153709
Q88NP5,Q88NP5_PSEPK,Gsta,Protein GstA,PP_0751_PP_0812,R3,196607.1333,0.007866668,-2.104209161
Q88NR0,RAPA_PSEPK,Rapa,RNA polymerase-associated protein RapA,PP_0751_PP_0812,R1,1033269.333,0.0422738,-1.373928709
Q88NR0,RAPA_PSEPK,Rapa,RNA polymerase-associated protein RapA,PP_0751_PP_0812,R2,1330659.667,0.055880978,-1.252736003
Q88NR0,RAPA_PSEPK,Rapa,RNA polymerase-associated protein RapA,PP_0751_PP_0812,R3,1098848.667,0.043967265,-1.356870546
Q88NR2,Q88NR2_PSEPK,Pp_1143,3-hydroxyisobutyrate dehydrogenase family protein,PP_0751_PP_0812,R1,182696.8667,0.007474615,-2.12641115
Q88NR2,Q88NR2_PSEPK,Pp_1143,3-hydroxyisobutyrate dehydrogenase family protein,PP_0751_PP_0812,R2,152078.5267,0.006386529,-2.1947351
Q88NR2,Q88NR2_PSEPK,Pp_1143,3-hydroxyisobutyrate dehydrogenase family protein,PP_0751_PP_0812,R3,52820.73333,0.00211347,-2.675004006
Q88NR3,Q88NR3_PSEPK,Pp_1142,DUF2288 domain-containing protein,PP_0751_PP_0812,R1,99412.3,0.004067222,-2.390702128
Q88NR3,Q88NR3_PSEPK,Pp_1142,DUF2288 domain-containing protein,PP_0751_PP_0812,R2,36366.56,0.001527212,-2.816100774
Q88NR3,Q88NR3_PSEPK,Pp_1142,DUF2288 domain-containing protein,PP_0751_PP_0812,R3,205232.1333,0.008211773,-2.085563072
Q88NR4,Q88NR4_PSEPK,Livk,Branched-chain amino acids ABC transporter-periplasmic leucine binding subunit,PP_0751_PP_0812,R1,2148552.767,0.087903016,-1.055996225
Q88NR4,Q88NR4_PSEPK,Livk,Branched-chain amino acids ABC transporter-periplasmic leucine binding subunit,PP_0751_PP_0812,R2,1979590.597,0.083132796,-1.080227614
Q88NR4,Q88NR4_PSEPK,Livk,Branched-chain amino acids ABC transporter-periplasmic leucine binding subunit,PP_0751_PP_0812,R3,2750440,0.110050937,-0.958406257
Q88NR7,Q88NR7_PSEPK,Livg,Branched chain amino acid transporter-ATP binding subunit,PP_0751_PP_0812,R1,329355.2,0.013474798,-1.870477725
Q88NR7,Q88NR7_PSEPK,Livg,Branched chain amino acid transporter-ATP binding subunit,PP_0751_PP_0812,R2,455207.2633,0.019116403,-1.718593813
Q88NR7,Q88NR7_PSEPK,Livg,Branched chain amino acid transporter-ATP binding subunit,PP_0751_PP_0812,R3,417483.1333,0.016704385,-1.777169498
Q88NR8,Q88NR8_PSEPK,Livf-i,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0751_PP_0812,R1,169505.3,0.006934913,-2.158958967
Q88NR8,Q88NR8_PSEPK,Livf-i,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0751_PP_0812,R2,259104.3633,0.010881073,-1.96332827
Q88NR8,Q88NR8_PSEPK,Livf-i,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0751_PP_0812,R3,283163.2667,0.011329963,-1.945771518
Q88NS1,Q88NS1_PSEPK,Pp_1134,FAD-dependent protein C-terminal domain-containing protein,PP_0751_PP_0812,R1,204668.4333,0.008373531,-2.077091384
Q88NS1,Q88NS1_PSEPK,Pp_1134,FAD-dependent protein C-terminal domain-containing protein,PP_0751_PP_0812,R2,234881,0.009863814,-2.005955109
Q88NS1,Q88NS1_PSEPK,Pp_1134,FAD-dependent protein C-terminal domain-containing protein,PP_0751_PP_0812,R3,165496.4,0.006621862,-2.179019881
Q88NS3,Q88NS3_PSEPK,Slyb,Outer membrane lipoprotein,PP_0751_PP_0812,R1,2441907,0.099904919,-1.000413129
Q88NS3,Q88NS3_PSEPK,Slyb,Outer membrane lipoprotein,PP_0751_PP_0812,R2,2382930.263,0.100071022,-0.999691664
Q88NS3,Q88NS3_PSEPK,Slyb,Outer membrane lipoprotein,PP_0751_PP_0812,R3,2586663.133,0.103497877,-0.985068559
Q88NS5,PDXH_PSEPK,Pdxh,Pyridoxine/pyridoxamine 5'-phosphate oxidase,PP_0751_PP_0812,R1,525949.1,0.021517978,-1.667198533
Q88NS5,PDXH_PSEPK,Pdxh,Pyridoxine/pyridoxamine 5'-phosphate oxidase,PP_0751_PP_0812,R2,674695,0.028333779,-1.547695505
Q88NS5,PDXH_PSEPK,Pdxh,Pyridoxine/pyridoxamine 5'-phosphate oxidase,PP_0751_PP_0812,R3,612022.3333,0.024488311,-1.611041162
Q88NS7,Q88NS7_PSEPK,Estc,Carboxylesterase,PP_0751_PP_0812,R1,303177.5333,0.0124038,-1.906445234
Q88NS7,Q88NS7_PSEPK,Estc,Carboxylesterase,PP_0751_PP_0812,R2,8771.79,0.000368371,-3.43371477
Q88NS7,Q88NS7_PSEPK,Estc,Carboxylesterase,PP_0751_PP_0812,R3,138399.2667,0.005537648,-2.256674643
Q88NS8,Q88NS8_PSEPK,Pp_1126,Hydrolase,PP_0751_PP_0812,R1,86716.53333,0.003547804,-2.450040342
Q88NS8,Q88NS8_PSEPK,Pp_1126,Hydrolase,PP_0751_PP_0812,R2,8771.79,0.000368371,-3.43371477
Q88NS8,Q88NS8_PSEPK,Pp_1126,Hydrolase,PP_0751_PP_0812,R3,10526.4,0.000421184,-3.375528563
Q88NS9,Q88NS9_PSEPK,Ding,ATP-dependent DNA helicase DinG,PP_0751_PP_0812,R1,138584.4333,0.005669858,-2.246427799
Q88NS9,Q88NS9_PSEPK,Ding,ATP-dependent DNA helicase DinG,PP_0751_PP_0812,R2,27311.89333,0.001146961,-2.940451189
Q88NS9,Q88NS9_PSEPK,Ding,ATP-dependent DNA helicase DinG,PP_0751_PP_0812,R3,10526.4,0.000421184,-3.375528563
Q88NT2,Q88NT2_PSEPK,Pp_1122,OmpA family protein,PP_0751_PP_0812,R1,15658.3,0.000640623,-3.19339764
Q88NT2,Q88NT2_PSEPK,Pp_1122,OmpA family protein,PP_0751_PP_0812,R2,104055.5267,0.004369806,-2.359537845
Q88NT2,Q88NT2_PSEPK,Pp_1122,OmpA family protein,PP_0751_PP_0812,R3,128694.9333,0.005149357,-2.288246983
Q88NT3,Q88NT3_PSEPK,Pp_1121,OmpA family protein,PP_0751_PP_0812,R1,1504125.767,0.061537791,-1.210858098
Q88NT3,Q88NT3_PSEPK,Pp_1121,OmpA family protein,PP_0751_PP_0812,R2,1652871.263,0.069412236,-1.158563967
Q88NT3,Q88NT3_PSEPK,Pp_1121,OmpA family protein,PP_0751_PP_0812,R3,1792601.133,0.071725773,-1.144324765
Q88NT4,Q88NT4_PSEPK,Pp_1120,LysR family transcriptional regulator,PP_0751_PP_0812,R1,48149.53333,0.001969926,-2.705550167
Q88NT4,Q88NT4_PSEPK,Pp_1120,LysR family transcriptional regulator,PP_0751_PP_0812,R2,100604.33,0.004224873,-2.374186323
Q88NT4,Q88NT4_PSEPK,Pp_1120,LysR family transcriptional regulator,PP_0751_PP_0812,R3,28133.4,0.001125677,-2.948586211
Q88NU1,Q88NU1_PSEPK,Pp_1113,cysteine synthase,PP_0751_PP_0812,R1,392819.3333,0.016071285,-1.793949395
Q88NU1,Q88NU1_PSEPK,Pp_1113,cysteine synthase,PP_0751_PP_0812,R2,383753.6667,0.016115714,-1.792750458
Q88NU1,Q88NU1_PSEPK,Pp_1113,cysteine synthase,PP_0751_PP_0812,R3,426795.8,0.017077005,-1.767588295
Q88NU3,Q88NU3_PSEPK,Pp_1111,Synthetase,PP_0751_PP_0812,R1,592373.4333,0.024235575,-1.615546676
Q88NU3,Q88NU3_PSEPK,Pp_1111,Synthetase,PP_0751_PP_0812,R2,771882.2633,0.032415152,-1.489251935
Q88NU3,Q88NU3_PSEPK,Pp_1111,Synthetase,PP_0751_PP_0812,R3,713473.8,0.0285476,-1.544430402
Q88NU6,QUIP_PSEPK,Quip,Acyl-homoserine lactone acylase QuiP,PP_0751_PP_0812,R1,64022.63333,0.002619336,-2.581808716
Q88NU6,QUIP_PSEPK,Quip,Acyl-homoserine lactone acylase QuiP,PP_0751_PP_0812,R2,207687.1933,0.008721812,-2.059393279
Q88NU6,QUIP_PSEPK,Quip,Acyl-homoserine lactone acylase QuiP,PP_0751_PP_0812,R3,193340.9333,0.007735981,-2.111484621
Q88NV0,Q88NV0_PSEPK,Pp_1104,AotO-related protein,PP_0751_PP_0812,R1,40484.06667,0.001656311,-2.780858118
Q88NV0,Q88NV0_PSEPK,Pp_1104,AotO-related protein,PP_0751_PP_0812,R2,94784.23,0.003980458,-2.40006691
Q88NV0,Q88NV0_PSEPK,Pp_1104,AotO-related protein,PP_0751_PP_0812,R3,10526.4,0.000421184,-3.375528563
Q88NV4,DCD_PSEPK,Dcd,dCTP deaminase,PP_0751_PP_0812,R1,603489.3333,0.024690356,-1.607472651
Q88NV4,DCD_PSEPK,Dcd,dCTP deaminase,PP_0751_PP_0812,R2,407505.86,0.017113186,-1.766669138
Q88NV4,DCD_PSEPK,Dcd,dCTP deaminase,PP_0751_PP_0812,R3,433557.4667,0.017347554,-1.760761762
Q88NV5,Q88NV5_PSEPK,Capb,Cold shock protein CapB,PP_0751_PP_0812,R1,1433717.333,0.058657194,-1.231678714
Q88NV5,Q88NV5_PSEPK,Capb,Cold shock protein CapB,PP_0751_PP_0812,R2,1940000,0.081470191,-1.089001266
Q88NV5,Q88NV5_PSEPK,Capb,Cold shock protein CapB,PP_0751_PP_0812,R3,1973333.333,0.078957251,-1.10260798
Q88NV6,Q88NV6_PSEPK,Mrp,Iron-sulfur cluster carrier protein,PP_0751_PP_0812,R1,699155,0.028604293,-1.543568781
Q88NV6,Q88NV6_PSEPK,Mrp,Iron-sulfur cluster carrier protein,PP_0751_PP_0812,R2,663363.6667,0.02785792,-1.555051315
Q88NV6,Q88NV6_PSEPK,Mrp,Iron-sulfur cluster carrier protein,PP_0751_PP_0812,R3,612826.6667,0.024520494,-1.610470777
Q88NV7,SYM_PSEPK,Metg,Methionine--tRNA ligase,PP_0751_PP_0812,R1,1387943.433,0.056784462,-1.245770483
Q88NV7,SYM_PSEPK,Metg,Methionine--tRNA ligase,PP_0751_PP_0812,R2,1279714.263,0.053741528,-1.269689986
Q88NV7,SYM_PSEPK,Metg,Methionine--tRNA ligase,PP_0751_PP_0812,R3,1278977.1,0.051174586,-1.290945663
Q88NW6,Q88NW6_PSEPK,Pp_1087,"Outer membrane protein, OmpA family",PP_0751_PP_0812,R1,242355.1,0.009915393,-2.003690086
Q88NW6,Q88NW6_PSEPK,Pp_1087,"Outer membrane protein, OmpA family",PP_0751_PP_0812,R2,352917.6667,0.014820758,-1.829129597
Q88NW6,Q88NW6_PSEPK,Pp_1087,"Outer membrane protein, OmpA family",PP_0751_PP_0812,R3,157125.4667,0.006286923,-2.201561851
Q88NW7,PYRC_PSEPK,Pyrc,Dihydroorotase,PP_0751_PP_0812,R1,2253772.2,0.092207823,-1.035232232
Q88NW7,PYRC_PSEPK,Pyrc,Dihydroorotase,PP_0751_PP_0812,R2,2185847.86,0.091794558,-1.037183066
Q88NW7,PYRC_PSEPK,Pyrc,Dihydroorotase,PP_0751_PP_0812,R3,2100526.4,0.084046515,-1.075480288
Q88NW8,RNT_PSEPK,Rnt,Ribonuclease T,PP_0751_PP_0812,R1,286325.2,0.011714326,-1.931282677
Q88NW8,RNT_PSEPK,Rnt,Ribonuclease T,PP_0751_PP_0812,R2,115849.86,0.004865108,-2.312907483
Q88NW8,RNT_PSEPK,Rnt,Ribonuclease T,PP_0751_PP_0812,R3,993579.6667,0.039755229,-1.400605737
Q88NW9,Q88NW9_PSEPK,Tsaa,Alkyl hydroperoxide reductase C,PP_0751_PP_0812,R1,11887329,0.486342288,-0.313057967
Q88NW9,Q88NW9_PSEPK,Tsaa,Alkyl hydroperoxide reductase C,PP_0751_PP_0812,R2,12579451,0.528273337,-0.277141309
Q88NW9,Q88NW9_PSEPK,Tsaa,Alkyl hydroperoxide reductase C,PP_0751_PP_0812,R3,12753780,0.510305782,-0.292169511
Q88NX1,Q88NX1_PSEPK,Bfr-ii,Bacterioferritin,PP_0751_PP_0812,R1,3053956.2,0.124945481,-0.903279445
Q88NX1,Q88NX1_PSEPK,Bfr-ii,Bacterioferritin,PP_0751_PP_0812,R2,2715968.667,0.114056951,-0.942878241
Q88NX1,Q88NX1_PSEPK,Bfr-ii,Bacterioferritin,PP_0751_PP_0812,R3,4029532.6,0.161230144,-0.792553758
Q88NX2,Q88NX2_PSEPK,Grxd,Glutaredoxin,PP_0751_PP_0812,R1,1473353.667,0.060278822,-1.219835241
Q88NX2,Q88NX2_PSEPK,Grxd,Glutaredoxin,PP_0751_PP_0812,R2,1595985,0.0670233,-1.173774191
Q88NX2,Q88NX2_PSEPK,Grxd,Glutaredoxin,PP_0751_PP_0812,R3,2504680,0.100217558,-0.999056184
Q88NX4,OTC_PSEPK,Argf,Ornithine carbamoyltransferase,PP_0751_PP_0812,R1,839261,0.034336403,-1.464245207
Q88NX4,OTC_PSEPK,Argf,Ornithine carbamoyltransferase,PP_0751_PP_0812,R2,945164.3333,0.039692123,-1.401295672
Q88NX4,OTC_PSEPK,Argf,Ornithine carbamoyltransferase,PP_0751_PP_0812,R3,939474,0.037590347,-1.424923667
Q88NX5,Q88NX5_PSEPK,Pp_1078,"ABC transporter, ATP-binding protein",PP_0751_PP_0812,R1,301723.6667,0.012344319,-1.908532873
Q88NX5,Q88NX5_PSEPK,Pp_1078,"ABC transporter, ATP-binding protein",PP_0751_PP_0812,R2,62763.19333,0.002635737,-2.579097964
Q88NX5,Q88NX5_PSEPK,Pp_1078,"ABC transporter, ATP-binding protein",PP_0751_PP_0812,R3,82625.26667,0.003306012,-2.480695558
Q88NX8,GLPK_PSEPK,Glpk,Glycerol kinase,PP_0751_PP_0812,R1,281866.7667,0.01153192,-1.938098376
Q88NX8,GLPK_PSEPK,Glpk,Glycerol kinase,PP_0751_PP_0812,R2,340627.93,0.014304651,-1.844522741
Q88NX8,GLPK_PSEPK,Glpk,Glycerol kinase,PP_0751_PP_0812,R3,233743.2667,0.009352564,-2.029069323
Q88NX9,Q88NX9_PSEPK,Glpr,DNA-binding transcriptional repressor-GlpR-glycerol-3-phosphate,PP_0751_PP_0812,R1,84091.53333,0.003440409,-2.463389978
Q88NX9,Q88NX9_PSEPK,Glpr,DNA-binding transcriptional repressor-GlpR-glycerol-3-phosphate,PP_0751_PP_0812,R2,149767.93,0.006289496,-2.201384169
Q88NX9,Q88NX9_PSEPK,Glpr,DNA-binding transcriptional repressor-GlpR-glycerol-3-phosphate,PP_0751_PP_0812,R3,96512.93333,0.003861687,-2.413222917
Q88NY0,Q88NY0_PSEPK,Glpd,Glycerol-3-phosphate dehydrogenase,PP_0751_PP_0812,R1,15658.3,0.000640623,-3.19339764
Q88NY0,Q88NY0_PSEPK,Glpd,Glycerol-3-phosphate dehydrogenase,PP_0751_PP_0812,R2,263745.86,0.011075993,-1.955617345
Q88NY0,Q88NY0_PSEPK,Glpd,Glycerol-3-phosphate dehydrogenase,PP_0751_PP_0812,R3,51015.93333,0.002041256,-2.690102596
Q88NY2,Q88NY2_PSEPK,Glti,Glutamate / aspartate ABC transporter-periplasmic binding protein,PP_0751_PP_0812,R1,3039027.667,0.124334715,-0.905407595
Q88NY2,Q88NY2_PSEPK,Glti,Glutamate / aspartate ABC transporter-periplasmic binding protein,PP_0751_PP_0812,R2,2671135,0.112174164,-0.950107158
Q88NY2,Q88NY2_PSEPK,Glti,Glutamate / aspartate ABC transporter-periplasmic binding protein,PP_0751_PP_0812,R3,3124636.667,0.125023339,-0.903008907
Q88NY3,Q88NY3_PSEPK,Gltj,Glutamate / aspartate ABC transporter-permease subunit,PP_0751_PP_0812,R1,336440.5333,0.013764678,-1.861233937
Q88NY3,Q88NY3_PSEPK,Gltj,Glutamate / aspartate ABC transporter-permease subunit,PP_0751_PP_0812,R2,602880.73,0.025317942,-1.596571594
Q88NY3,Q88NY3_PSEPK,Gltj,Glutamate / aspartate ABC transporter-permease subunit,PP_0751_PP_0812,R3,395620.0667,0.015829598,-1.80053012
Q88NY4,Q88NY4_PSEPK,Gltk,Glutamate / aspartate ABC transporter-permease subunit,PP_0751_PP_0812,R1,367685.8333,0.015043007,-1.822665352
Q88NY4,Q88NY4_PSEPK,Gltk,Glutamate / aspartate ABC transporter-permease subunit,PP_0751_PP_0812,R2,329551.1967,0.013839484,-1.858880103
Q88NY4,Q88NY4_PSEPK,Gltk,Glutamate / aspartate ABC transporter-permease subunit,PP_0751_PP_0812,R3,324123.2667,0.012968859,-1.887098225
Q88NY5,Q88NY5_PSEPK,Gltl,Glutamate / aspartate ABC transporter-ATP binding subunit,PP_0751_PP_0812,R1,335694.4333,0.013734153,-1.86219811
Q88NY5,Q88NY5_PSEPK,Gltl,Glutamate / aspartate ABC transporter-ATP binding subunit,PP_0751_PP_0812,R2,681483.5967,0.028618865,-1.54334759
Q88NY5,Q88NY5_PSEPK,Gltl,Glutamate / aspartate ABC transporter-ATP binding subunit,PP_0751_PP_0812,R3,453684.2667,0.01815287,-1.741054713
Q88NY7,Q88NY7_PSEPK,Dctd-ii,C4-dicarboxylate transport transcriptional regulatory protein,PP_0751_PP_0812,R1,73767.7,0.003018033,-2.520276006
Q88NY7,Q88NY7_PSEPK,Dctd-ii,C4-dicarboxylate transport transcriptional regulatory protein,PP_0751_PP_0812,R2,875934.5667,0.036784823,-1.434331331
Q88NY7,Q88NY7_PSEPK,Dctd-ii,C4-dicarboxylate transport transcriptional regulatory protein,PP_0751_PP_0812,R3,10526.4,0.000421184,-3.375528563
Q88NZ0,Q88NZ0_PSEPK,Metr-i,HTH-type transcriptional regulator MetR,PP_0751_PP_0812,R1,402408.4333,0.016463601,-1.783475176
Q88NZ0,Q88NZ0_PSEPK,Metr-i,HTH-type transcriptional regulator MetR,PP_0751_PP_0812,R2,528116.3333,0.022178216,-1.654073397
Q88NZ0,Q88NZ0_PSEPK,Metr-i,HTH-type transcriptional regulator MetR,PP_0751_PP_0812,R3,338485.8,0.013543535,-1.868267978
Q88NZ3,Q88NZ3_PSEPK,Pp_1060,"Glutamate synthase, large subunit",PP_0751_PP_0812,R1,466985.7667,0.019105631,-1.718838605
Q88NZ3,Q88NZ3_PSEPK,Pp_1060,"Glutamate synthase, large subunit",PP_0751_PP_0812,R2,75106.52667,0.003154094,-2.501125318
Q88NZ3,Q88NZ3_PSEPK,Pp_1060,"Glutamate synthase, large subunit",PP_0751_PP_0812,R3,436824.1333,0.01747826,-1.757501808
Q88NZ6,Q88NZ6_PSEPK,Pp_1057,"Transcriptional regulator, PadR family",PP_0751_PP_0812,R1,381521.1,0.015609044,-1.806623688
