Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88PX6,KPRS_PSEPK,Prs,Ribose-phosphate pyrophosphokinase,PP_0815,R2,9271900.62
Q88PX6,KPRS_PSEPK,Prs,Ribose-phosphate pyrophosphokinase,PP_0815,R3,9782799.07
Q88PX7,RL25_PSEPK,Rply,Large ribosomal subunit protein bL25,PP_0815,R1,18224211.85
Q88PX7,RL25_PSEPK,Rply,Large ribosomal subunit protein bL25,PP_0815,R2,18306492.4
Q88PX7,RL25_PSEPK,Rply,Large ribosomal subunit protein bL25,PP_0815,R3,16445228.15
Q88PX8,PTH_PSEPK,Pth,Peptidyl-tRNA hydrolase,PP_0815,R1,391854.16
Q88PX8,PTH_PSEPK,Pth,Peptidyl-tRNA hydrolase,PP_0815,R2,253378.64
Q88PX8,PTH_PSEPK,Pth,Peptidyl-tRNA hydrolase,PP_0815,R3,275167.97
Q88PX9,Q88PX9_PSEPK,Ychf,Ribosome-binding ATPase YchF,PP_0815,R1,2633487.32
Q88PX9,Q88PX9_PSEPK,Ychf,Ribosome-binding ATPase YchF,PP_0815,R2,2862148.86
Q88PX9,Q88PX9_PSEPK,Ychf,Ribosome-binding ATPase YchF,PP_0815,R3,2468198.06
Q88PY6,Q88PY6_PSEPK,Ppkb,ADP/GDP-polyphosphate phosphotransferase,PP_0815,R1,1163212.63
Q88PY6,Q88PY6_PSEPK,Ppkb,ADP/GDP-polyphosphate phosphotransferase,PP_0815,R2,1276360.68
Q88PY6,Q88PY6_PSEPK,Ppkb,ADP/GDP-polyphosphate phosphotransferase,PP_0815,R3,1608062.5
Q88PY7,Q88PY7_PSEPK,Ycac-i,Hydrolase,PP_0815,R1,64147.09
Q88PY7,Q88PY7_PSEPK,Ycac-i,Hydrolase,PP_0815,R2,50901.74
Q88PY7,Q88PY7_PSEPK,Ycac-i,Hydrolase,PP_0815,R3,58814.97
Q88PZ1,Q88PZ1_PSEPK,Pp_0707,Membrane protein,PP_0815,R1,40521.8
Q88PZ1,Q88PZ1_PSEPK,Pp_0707,Membrane protein,PP_0815,R2,34070.7
Q88PZ1,Q88PZ1_PSEPK,Pp_0707,Membrane protein,PP_0815,R3,50214.6
Q88PZ3,Q88PZ3_PSEPK,Pp_0705,DNA-3-methyladenine glycosylase II,PP_0815,R1,4932.63
Q88PZ3,Q88PZ3_PSEPK,Pp_0705,DNA-3-methyladenine glycosylase II,PP_0815,R2,4082.88
Q88PZ3,Q88PZ3_PSEPK,Pp_0705,DNA-3-methyladenine glycosylase II,PP_0815,R3,5749.29
Q88Q04,Q88Q04_PSEPK,Pp_0694,Chromosome partitioning protein,PP_0815,R1,26457.4
Q88Q04,Q88Q04_PSEPK,Pp_0694,Chromosome partitioning protein,PP_0815,R2,27502.2
Q88Q04,Q88Q04_PSEPK,Pp_0694,Chromosome partitioning protein,PP_0815,R3,5749.29
Q88Q05,Q88Q05_PSEPK,Pp_0693,Chromosome partitioning protein ParA,PP_0815,R1,862935.95
Q88Q05,Q88Q05_PSEPK,Pp_0693,Chromosome partitioning protein ParA,PP_0815,R2,856218.44
Q88Q05,Q88Q05_PSEPK,Pp_0693,Chromosome partitioning protein ParA,PP_0815,R3,589087.13
Q88Q06,Q88Q06_PSEPK,Pp_0692,CreA protein,PP_0815,R1,139809.63
Q88Q06,Q88Q06_PSEPK,Pp_0692,CreA protein,PP_0815,R2,188430.1
Q88Q06,Q88Q06_PSEPK,Pp_0692,CreA protein,PP_0815,R3,161655.4
Q88Q07,PROB_PSEPK,Prob,Glutamate 5-kinase,PP_0815,R1,1787257.75
Q88Q07,PROB_PSEPK,Prob,Glutamate 5-kinase,PP_0815,R2,1914440.3
Q88Q07,PROB_PSEPK,Prob,Glutamate 5-kinase,PP_0815,R3,2466209.55
Q88Q08,OBG_PSEPK,Obg,GTPase Obg,PP_0815,R1,2571930.82
Q88Q08,OBG_PSEPK,Obg,GTPase Obg,PP_0815,R2,2626870.55
Q88Q08,OBG_PSEPK,Obg,GTPase Obg,PP_0815,R3,2481226.36
Q88Q09,RL27_PSEPK,Rpma,Large ribosomal subunit protein bL27,PP_0815,R1,7718221
Q88Q09,RL27_PSEPK,Rpma,Large ribosomal subunit protein bL27,PP_0815,R2,7519984
Q88Q09,RL27_PSEPK,Rpma,Large ribosomal subunit protein bL27,PP_0815,R3,8171838
Q88Q10,RL21_PSEPK,Rplu,Large ribosomal subunit protein bL21,PP_0815,R1,19427849.93
Q88Q10,RL21_PSEPK,Rplu,Large ribosomal subunit protein bL21,PP_0815,R2,18941966.58
Q88Q10,RL21_PSEPK,Rplu,Large ribosomal subunit protein bL21,PP_0815,R3,19214049.58
Q88Q11,Q88Q11_PSEPK,Ispb,Octaprenyl diphosphate synthase,PP_0815,R1,2877752.42
Q88Q11,Q88Q11_PSEPK,Ispb,Octaprenyl diphosphate synthase,PP_0815,R2,2510687.28
Q88Q11,Q88Q11_PSEPK,Ispb,Octaprenyl diphosphate synthase,PP_0815,R3,2455069.65
Q88Q12,Q88Q12_PSEPK,Yjdm,Alkylphosphonate utilization protein,PP_0815,R1,825510.26
Q88Q12,Q88Q12_PSEPK,Yjdm,Alkylphosphonate utilization protein,PP_0815,R2,951148.76
Q88Q12,Q88Q12_PSEPK,Yjdm,Alkylphosphonate utilization protein,PP_0815,R3,783600.58
Q88Q14,Q88Q14_PSEPK,Fklb-i,Peptidyl-prolyl cis-trans isomerase,PP_0815,R1,3951926.63
Q88Q14,Q88Q14_PSEPK,Fklb-i,Peptidyl-prolyl cis-trans isomerase,PP_0815,R2,3800931.88
Q88Q14,Q88Q14_PSEPK,Fklb-i,Peptidyl-prolyl cis-trans isomerase,PP_0815,R3,2562845.29
Q88Q18,Q88Q18_PSEPK,Pp_0680,endopeptidase La,PP_0815,R1,4747799.56
Q88Q18,Q88Q18_PSEPK,Pp_0680,endopeptidase La,PP_0815,R2,5907728.74
Q88Q18,Q88Q18_PSEPK,Pp_0680,endopeptidase La,PP_0815,R3,6380801.43
Q88Q19,Q88Q19_PSEPK,Pp_0679,DUF3015 domain-containing protein,PP_0815,R1,515360
Q88Q19,Q88Q19_PSEPK,Pp_0679,DUF3015 domain-containing protein,PP_0815,R2,574106
Q88Q19,Q88Q19_PSEPK,Pp_0679,DUF3015 domain-containing protein,PP_0815,R3,549858
Q88Q23,Q88Q23_PSEPK,Gdha,Glutamate dehydrogenase,PP_0815,R1,4438604.83
Q88Q23,Q88Q23_PSEPK,Gdha,Glutamate dehydrogenase,PP_0815,R2,4696818.86
Q88Q23,Q88Q23_PSEPK,Gdha,Glutamate dehydrogenase,PP_0815,R3,4285027.58
Q88Q24,Q88Q24_PSEPK,Etta,Energy-dependent translational throttle protein EttA,PP_0815,R1,12342234.69
Q88Q24,Q88Q24_PSEPK,Etta,Energy-dependent translational throttle protein EttA,PP_0815,R2,12197767.92
Q88Q24,Q88Q24_PSEPK,Etta,Energy-dependent translational throttle protein EttA,PP_0815,R3,11976182.97
Q88Q27,GLYA2_PSEPK,Glya2,Serine hydroxymethyltransferase 2,PP_0815,R1,11816248
Q88Q27,GLYA2_PSEPK,Glya2,Serine hydroxymethyltransferase 2,PP_0815,R2,12011535
Q88Q27,GLYA2_PSEPK,Glya2,Serine hydroxymethyltransferase 2,PP_0815,R3,12013349.6
Q88Q34,Q88Q34_PSEPK,Pp_0664,Homoserine dehydrogenase,PP_0815,R1,19730.52
Q88Q34,Q88Q34_PSEPK,Pp_0664,Homoserine dehydrogenase,PP_0815,R2,16331.52
Q88Q34,Q88Q34_PSEPK,Pp_0664,Homoserine dehydrogenase,PP_0815,R3,22997.16
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,PP_0815,R1,2380609.96
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,PP_0815,R2,2400352.38
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,PP_0815,R3,2245751.29
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R1,209420.96
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R2,236478.76
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R3,217619.98
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,PP_0815,R1,394599.9
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,PP_0815,R2,217962.88
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,PP_0815,R3,266513.29
Q88Q47,Q88Q47_PSEPK,Pp_0651,"Acetyltransferase, GNAT family",PP_0815,R1,4932.63
Q88Q47,Q88Q47_PSEPK,Pp_0651,"Acetyltransferase, GNAT family",PP_0815,R2,4082.88
Q88Q47,Q88Q47_PSEPK,Pp_0651,"Acetyltransferase, GNAT family",PP_0815,R3,5749.29
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,PP_0815,R1,589218.19
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,PP_0815,R2,1659180.7
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,PP_0815,R3,1119856.99
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,PP_0815,R1,297929.33
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,PP_0815,R2,275367.58
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,PP_0815,R3,144034.87
Q88Q68,Q88Q68_PSEPK,Pp_0628,DUF1780 domain-containing protein,PP_0815,R1,212790.5
Q88Q68,Q88Q68_PSEPK,Pp_0628,DUF1780 domain-containing protein,PP_0815,R2,111672.88
Q88Q68,Q88Q68_PSEPK,Pp_0628,DUF1780 domain-containing protein,PP_0815,R3,204698.7
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,PP_0815,R1,435259.73
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,PP_0815,R2,435476.46
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,PP_0815,R3,358929.98
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,PP_0815,R1,26073354.1
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,PP_0815,R2,26034791.58
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,PP_0815,R3,25312934.92
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,PP_0815,R1,592347
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,PP_0815,R2,647184
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,PP_0815,R3,528569.8
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,PP_0815,R1,2221707.79
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,PP_0815,R2,2185323.34
Q88Q73,Q88Q73_PSEPK,Bamd,Outer membrane protein assembly factor BamD,PP_0815,R3,2127218.87
Q88Q75,Q88Q75_PSEPK,Pp_0620,GntR family transcriptional regulator,PP_0815,R1,4932.63
Q88Q75,Q88Q75_PSEPK,Pp_0620,GntR family transcriptional regulator,PP_0815,R2,4082.88
Q88Q75,Q88Q75_PSEPK,Pp_0620,GntR family transcriptional regulator,PP_0815,R3,5749.29
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R1,29595.78
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R2,24497.28
Q88Q76,Q88Q76_PSEPK,Pp_0619,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R3,49777.05
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",PP_0815,R1,9865.26
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",PP_0815,R2,8165.76
Q88Q79,Q88Q79_PSEPK,Pp_0616,"Branched-chain amino acid ABC transporter, ATP binding protein",PP_0815,R3,11498.58
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",PP_0815,R1,19730.52
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",PP_0815,R2,16331.52
Q88Q80,Q88Q80_PSEPK,Pp_0615,"Branched-chain amino acid ABC transporter, ATP-binding protein",PP_0815,R3,22997.16
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,PP_0815,R1,199216.42
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,PP_0815,R2,185905.52
Q88Q81,Q88Q81_PSEPK,Pp_0614,N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase 1,PP_0815,R3,85456.75
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,PP_0815,R1,19730.52
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,PP_0815,R2,16331.52
Q88Q82,Q88Q82_PSEPK,Pp_0613,Amidase family protein,PP_0815,R3,22997.16
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,PP_0815,R1,394596.23
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,PP_0815,R2,213696.26
Q88Q83,GLYOX_PSEPK,Thio,Glycine oxidase,PP_0815,R3,344715.59
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,PP_0815,R1,842978.26
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,PP_0815,R2,1049259.88
Q88Q89,ISPH_PSEPK,Isph,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,PP_0815,R3,1018619.59
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,PP_0815,R1,709638.83
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,PP_0815,R2,628533.36
Q88Q90,Q88Q90_PSEPK,Fkpb,Peptidyl-prolyl cis-trans isomerase,PP_0815,R3,398434.87
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,PP_0815,R1,12999105.02
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,PP_0815,R2,13134306.64
Q88Q92,SYI_PSEPK,Iles,Isoleucine--tRNA ligase,PP_0815,R3,14429847.37
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,PP_0815,R1,315214.86
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,PP_0815,R2,214034.64
Q88Q93,Q88Q93_PSEPK,Ribf,Riboflavin biosynthesis protein,PP_0815,R3,280605.87
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,PP_0815,R1,6180142
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,PP_0815,R2,6058870
Q88Q95,RS20_PSEPK,Rpst,Small ribosomal subunit protein bS20,PP_0815,R3,5847571
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,PP_0815,R1,363992.78
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,PP_0815,R2,70386.68
Q88Q96,Q88Q96_PSEPK,Pp_0599,Paraquat-inducible protein B,PP_0815,R3,545535.67
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0815,R1,278091.19
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0815,R2,390296.44
Q88Q97,Q88Q97_PSEPK,Mmsa-i,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0815,R3,522296.29
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,PP_0815,R1,369332.34
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,PP_0815,R2,885726.1
Q88Q98,Q88Q98_PSEPK,Pp_0596,Omega-amino acid--pyruvate aminotransferase,PP_0815,R3,370295.03
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",PP_0815,R1,722566.4
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",PP_0815,R2,790656.8
Q88QA2,Q88QA2_PSEPK,Pp_0592,"Oxidoreductase, short chain dehydrogenase/reductase family",PP_0815,R3,611161.3
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,PP_0815,R1,1433878.56
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,PP_0815,R2,1637778.3
Q88QA3,ADE_PSEPK,Pp_0591,Adenine deaminase,PP_0815,R3,1540522.79
Q88QA8,Q88QA8_PSEPK,Cada-ii,Cadmium translocating P-type ATPase,PP_0815,R1,90617.1
Q88QA8,Q88QA8_PSEPK,Cada-ii,Cadmium translocating P-type ATPase,PP_0815,R2,80685.1
Q88QA8,Q88QA8_PSEPK,Cada-ii,Cadmium translocating P-type ATPase,PP_0815,R3,69130.2
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,PP_0815,R1,1404367.41
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,PP_0815,R2,1760545.44
Q88QB0,Q88QB0_PSEPK,Pp_0584,Methyl-accepting chemotaxis transducer,PP_0815,R3,1626492.64
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,PP_0815,R1,605579.76
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,PP_0815,R2,404265.52
Q88QB3,Q88QB3_PSEPK,Pp_0581,3-oxoacyl-(Acyl-carrier-protein) reductase,PP_0815,R3,330264.46
Q88QB6,Q88QB6_PSEPK,Cmom,tRNA 5-carboxymethoxyuridine methyltransferase,PP_0815,R1,59038.06
Q88QB6,Q88QB6_PSEPK,Cmom,tRNA 5-carboxymethoxyuridine methyltransferase,PP_0815,R2,53306.26
Q88QB6,Q88QB6_PSEPK,Cmom,tRNA 5-carboxymethoxyuridine methyltransferase,PP_0815,R3,59469.89
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,PP_0815,R1,1008076.26
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,PP_0815,R2,302147.76
Q88QB8,Q88QB8_PSEPK,Pp_0576,Lipoprotein,PP_0815,R3,269443.18
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,PP_0815,R1,295033.55
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,PP_0815,R2,260422.6
Q88QC4,Q88QC4_PSEPK,Yfhm,Alpha-2-macroglobulin,PP_0815,R3,159878.23
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,PP_0815,R1,1273529.79
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,PP_0815,R2,1962270.06
Q88QC7,SPEA_PSEPK,Spea,Biosynthetic arginine decarboxylase,PP_0815,R3,1332920.96
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,PP_0815,R1,2065088.43
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,PP_0815,R2,2374040.9
Q88QD0,Q88QD0_PSEPK,Pp_0564,DUF2333 family protein,PP_0815,R3,1852963.29
Q88QD2,Q88QD2_PSEPK,Ctpl,Methyl-accepting chemotaxis protein CtpL,PP_0815,R1,169045
Q88QD2,Q88QD2_PSEPK,Ctpl,Methyl-accepting chemotaxis protein CtpL,PP_0815,R2,4082.88
Q88QD2,Q88QD2_PSEPK,Ctpl,Methyl-accepting chemotaxis protein CtpL,PP_0815,R3,5749.29
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,PP_0815,R1,740659.2
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,PP_0815,R2,798221.4
Q88QD4,AROQ1_PSEPK,Aroq1,3-dehydroquinate dehydratase 1,PP_0815,R3,551115.99
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,PP_0815,R1,4894962.4
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,PP_0815,R2,4707792
Q88QD5,Q88QD5_PSEPK,Accb,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,PP_0815,R3,3677891.29
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,PP_0815,R1,7193588.15
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,PP_0815,R2,7028650.04
Q88QD6,Q88QD6_PSEPK,Accc,Biotin carboxylase,PP_0815,R3,7145470.87
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,PP_0815,R1,639559.63
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,PP_0815,R2,327757.76
Q88QE4,Q88QE4_PSEPK,Pp_0550,NAD(P)-binding domain-containing protein,PP_0815,R3,682789.29
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",PP_0815,R1,1570980.69
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",PP_0815,R2,1432055.24
Q88QE7,Q88QE7_PSEPK,Mpl,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",PP_0815,R3,1511956.07
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,PP_0815,R1,3093189.39
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,PP_0815,R2,3476076.08
Q88QE9,Q88QE9_PSEPK,Aldb-i,Aldehyde dehydrogenase,PP_0815,R3,3271285.47
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,PP_0815,R1,74840.66
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,PP_0815,R2,71736.06
Q88QF0,Q88QF0_PSEPK,Pp_0544,Arginine/agmatine antiporter,PP_0815,R3,95791.19
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,PP_0815,R1,372675.63
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,PP_0815,R2,204312.76
Q88QF1,Q88QF1_PSEPK,Eutb,Ethanolamine ammonia-lyase large subunit,PP_0815,R3,497040.1
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,PP_0815,R1,638155.05
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,PP_0815,R2,474352.8
Q88QF2,EUTC_PSEPK,Eutc,Ethanolamine ammonia-lyase small subunit,PP_0815,R3,860318.06
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",PP_0815,R1,3681757.33
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",PP_0815,R2,3495545.84
Q88QF3,Q88QF3_PSEPK,Pp_0541,"Acetyltransferase, GNAT family",PP_0815,R3,3573421.07
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,PP_0815,R1,9926960.63
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,PP_0815,R2,9336204.88
Q88QF6,IPYR_PSEPK,Ppa,Inorganic pyrophosphatase,PP_0815,R3,4968563.08
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,PP_0815,R1,105908.2
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,PP_0815,R2,76254.48
Q88QF8,Q88QF8_PSEPK,Pp_0536,Hemerythrin-like domain-containing protein,PP_0815,R3,84790.29
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,PP_0815,R1,366589.53
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,PP_0815,R2,353236
Q88QG5,EX7S_PSEPK,Xseb,Exodeoxyribonuclease 7 small subunit,PP_0815,R3,327939.19
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,PP_0815,R1,317786.99
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,PP_0815,R2,444852.84
Q88QG6,Q88QG6_PSEPK,Ispa,Farnesyl diphosphate synthase,PP_0815,R3,566553.78
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,PP_0815,R1,1164559.89
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,PP_0815,R2,1412548.64
Q88QG7,DXS_PSEPK,Dxs,1-deoxy-D-xylulose-5-phosphate synthase,PP_0815,R3,1212087.87
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,PP_0815,R1,597772.5
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,PP_0815,R2,596122.9
Q88QH1,RIBA_PSEPK,Riba,GTP cyclohydrolase-2,PP_0815,R3,521855.09
Q88QH2,Q88QH2_PSEPK,Pp_0521,Solute-binding protein family 3/N-terminal domain-containing protein,PP_0815,R1,41897.06
Q88QH2,Q88QH2_PSEPK,Pp_0521,Solute-binding protein family 3/N-terminal domain-containing protein,PP_0815,R2,12248.64
Q88QH2,Q88QH2_PSEPK,Pp_0521,Solute-binding protein family 3/N-terminal domain-containing protein,PP_0815,R3,28556.58
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,PP_0815,R1,1590274.86
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,PP_0815,R2,1768478.96
Q88QH5,NUSB_PSEPK,Nusb,Transcription antitermination protein NusB,PP_0815,R3,1370562.17
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",PP_0815,R1,5635268.09
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",PP_0815,R2,5966163.04
Q88QH6,RISB_PSEPK,Ribh,"6,7-dimethyl-8-ribityllumazine synthase",PP_0815,R3,5426551.47
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",PP_0815,R1,2312385.03
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",PP_0815,R2,2467904.8
Q88QH7,Q88QH7_PSEPK,Ribab-i,"3,4-dihydroxy-2-butanone 4-phosphate synthase",PP_0815,R3,2256868.69
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,PP_0815,R1,527410.86
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,PP_0815,R2,455081.66
Q88QH8,Q88QH8_PSEPK,Ribe,Riboflavin synthase,PP_0815,R3,475636.78
