Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88CY5,Q88CY5_PSEPK,Typa,Large ribosomal subunit assembly factor BipA,PP_0815,R3,1640164.097,0.164993931,-0.78253203
Q88CY8,Q88CY8_PSEPK,Glgp,"Alpha-1,4 glucan phosphorylase",PP_0815,R1,552278.6667,0.052280404,-1.281661066
Q88CY8,Q88CY8_PSEPK,Glgp,"Alpha-1,4 glucan phosphorylase",PP_0815,R2,574887.3333,0.055122051,-1.258674632
Q88CY8,Q88CY8_PSEPK,Glgp,"Alpha-1,4 glucan phosphorylase",PP_0815,R3,596538,0.060009331,-1.221781217
Q88CY9,F16PA_PSEPK,Fbp,"Fructose-1,6-bisphosphatase class 1",PP_0815,R1,566870.3333,0.053661696,-1.270335604
Q88CY9,F16PA_PSEPK,Fbp,"Fructose-1,6-bisphosphatase class 1",PP_0815,R2,615842,0.059048916,-1.228788067
Q88CY9,F16PA_PSEPK,Fbp,"Fructose-1,6-bisphosphatase class 1",PP_0815,R3,597667,0.060122904,-1.220960054
Q88CZ0,Q88CZ0_PSEPK,Pp_5039,DUF924 domain-containing protein,PP_0815,R1,171492.3333,0.016233994,-1.789574624
Q88CZ0,Q88CZ0_PSEPK,Pp_5039,DUF924 domain-containing protein,PP_0815,R2,215438.6667,0.020656954,-1.684933719
Q88CZ0,Q88CZ0_PSEPK,Pp_5039,DUF924 domain-containing protein,PP_0815,R3,149099.2333,0.014998785,-1.82394392
Q88CZ4,Q88CZ4_PSEPK,Hutc,Histidine utilization repressor,PP_0815,R1,181689,0.017199242,-1.764490699
Q88CZ4,Q88CZ4_PSEPK,Hutc,Histidine utilization repressor,PP_0815,R2,97028.62667,0.009303418,-2.031357487
Q88CZ4,Q88CZ4_PSEPK,Hutc,Histidine utilization repressor,PP_0815,R3,123177.43,0.012391156,-1.906888192
Q88D01,Q88D01_PSEPK,Pip,Proline iminopeptidase,PP_0815,R1,194058.61,0.018370187,-1.735886417
Q88D01,Q88D01_PSEPK,Pip,Proline iminopeptidase,PP_0815,R2,149110.4933,0.014297195,-1.844749164
Q88D01,Q88D01_PSEPK,Pip,Proline iminopeptidase,PP_0815,R3,184489.5267,0.018558907,-1.731447614
Q88D03,OPGG_PSEPK,Opgg,Glucans biosynthesis protein G,PP_0815,R1,268117.42,0.025380823,-1.595494302
Q88D03,OPGG_PSEPK,Opgg,Glucans biosynthesis protein G,PP_0815,R2,440341.4667,0.042221359,-1.374467787
Q88D03,OPGG_PSEPK,Opgg,Glucans biosynthesis protein G,PP_0815,R3,490389.7633,0.049331244,-1.306877935
Q88D04,OPGH_PSEPK,Opgh,Glucans biosynthesis glucosyltransferase H,PP_0815,R1,99103.64333,0.009381457,-2.027729713
Q88D04,OPGH_PSEPK,Opgh,Glucans biosynthesis glucosyltransferase H,PP_0815,R2,80927.8,0.007759618,-2.110159637
Q88D04,OPGH_PSEPK,Opgh,Glucans biosynthesis glucosyltransferase H,PP_0815,R3,82063.53,0.008255262,-2.083269136
Q88D05,Q88D05_PSEPK,Pp_5024,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R1,587917.21,0.055654058,-1.25450316
Q88D05,Q88D05_PSEPK,Pp_5024,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R2,797622.3333,0.076478601,-1.116460066
Q88D05,Q88D05_PSEPK,Pp_5024,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R3,714772.3333,0.071903231,-1.143251597
Q88D06,Q88D06_PSEPK,Pp_5023,"Amino acid ABC transporter, permease protein",PP_0815,R1,42959.91,0.004066718,-2.39075597
Q88D06,Q88D06_PSEPK,Pp_5023,"Amino acid ABC transporter, permease protein",PP_0815,R2,47947.02667,0.004597315,-2.337495691
Q88D06,Q88D06_PSEPK,Pp_5023,"Amino acid ABC transporter, permease protein",PP_0815,R3,46578.09667,0.00468557,-2.329237593
Q88D09,MCPQ_PSEPK,Mcpq,Methyl-accepting chemotaxis protein McpQ,PP_0815,R1,323145.3333,0.030589935,-1.514421445
Q88D09,MCPQ_PSEPK,Mcpq,Methyl-accepting chemotaxis protein McpQ,PP_0815,R2,269452.3333,0.025835958,-1.587775423
Q88D09,MCPQ_PSEPK,Mcpq,Methyl-accepting chemotaxis protein McpQ,PP_0815,R3,192357.3333,0.019350376,-1.713310583
Q88D15,HIS3_PSEPK,Hisi,Phosphoribosyl-AMP cyclohydrolase,PP_0815,R1,236980.3333,0.02243329,-1.649107027
Q88D15,HIS3_PSEPK,Hisi,Phosphoribosyl-AMP cyclohydrolase,PP_0815,R2,217282.3333,0.020833731,-1.681232955
Q88D15,HIS3_PSEPK,Hisi,Phosphoribosyl-AMP cyclohydrolase,PP_0815,R3,161088.6667,0.016204874,-1.790354344
Q88D16,Q88D16_PSEPK,Ubij,Ubiquinone biosynthesis accessory factor UbiJ,PP_0815,R1,29247.51,0.00276866,-2.557730435
Q88D16,Q88D16_PSEPK,Ubij,Ubiquinone biosynthesis accessory factor UbiJ,PP_0815,R2,36713.36,0.003520195,-2.453433239
Q88D16,Q88D16_PSEPK,Ubij,Ubiquinone biosynthesis accessory factor UbiJ,PP_0815,R3,149120.73,0.015000947,-1.82388131
Q88D17,UBIE_PSEPK,Ubie,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,PP_0815,R1,406091,0.038441828,-1.415195969
Q88D17,UBIE_PSEPK,Ubie,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,PP_0815,R2,381537.6667,0.036583062,-1.436719952
Q88D17,UBIE_PSEPK,Ubie,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,PP_0815,R3,416481.3333,0.041896352,-1.37782379
Q88D21,Q88D21_PSEPK,Pp_5007,Polyhydroxyalkanoate granule-associated protein GA2,PP_0815,R1,471874.6667,0.044669113,-1.349992671
Q88D21,Q88D21_PSEPK,Pp_5007,Polyhydroxyalkanoate granule-associated protein GA2,PP_0815,R2,488458,0.046834928,-1.329430145
Q88D21,Q88D21_PSEPK,Pp_5007,Polyhydroxyalkanoate granule-associated protein GA2,PP_0815,R3,442476.6667,0.044511378,-1.351528957
Q88D27,HSLU_PSEPK,Hslu,ATP-dependent protease ATPase subunit HslU,PP_0815,R1,1840000,0.174180082,-0.75900151
Q88D27,HSLU_PSEPK,Hslu,ATP-dependent protease ATPase subunit HslU,PP_0815,R2,1976666.667,0.189529173,-0.722323933
Q88D27,HSLU_PSEPK,Hslu,ATP-dependent protease ATPase subunit HslU,PP_0815,R3,2006666.667,0.20186262,-0.694944094
Q88D28,HSLV_PSEPK,Hslv,ATP-dependent protease subunit HslV,PP_0815,R1,961359,0.091005211,-1.040933737
Q88D28,HSLV_PSEPK,Hslv,ATP-dependent protease subunit HslV,PP_0815,R2,997886,0.095680527,-1.019176442
Q88D28,HSLV_PSEPK,Hslv,ATP-dependent protease subunit HslV,PP_0815,R3,1008483.667,0.101449413,-0.993750462
Q88D29,Q88D29_PSEPK,Pyrc',Dihydroorotase-like protein,PP_0815,R1,452913.6667,0.042874206,-1.367803908
Q88D29,Q88D29_PSEPK,Pyrc',Dihydroorotase-like protein,PP_0815,R2,468895.1667,0.04495918,-1.347181615
Q88D29,Q88D29_PSEPK,Pyrc',Dihydroorotase-like protein,PP_0815,R3,473200.7667,0.0476021,-1.322373891
Q88D30,PYRB_PSEPK,Pyrb,Aspartate carbamoyltransferase catalytic subunit,PP_0815,R1,653990.7333,0.061908782,-1.208247739
Q88D30,PYRB_PSEPK,Pyrb,Aspartate carbamoyltransferase catalytic subunit,PP_0815,R2,616936.3333,0.059153845,-1.228017023
Q88D30,PYRB_PSEPK,Pyrb,Aspartate carbamoyltransferase catalytic subunit,PP_0815,R3,621915.6667,0.062562222,-1.203687834
Q88D31,Q88D31_PSEPK,Pyrr,Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase,PP_0815,R1,388592,0.036785319,-1.434325478
Q88D31,Q88D31_PSEPK,Pyrr,Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase,PP_0815,R2,320813.6267,0.030760645,-1.512004565
Q88D31,Q88D31_PSEPK,Pyrr,Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase,PP_0815,R3,407307.3333,0.040973484,-1.387497101
Q88D35,GSHB_PSEPK,Gshb,Glutathione synthetase,PP_0815,R1,451264,0.042718044,-1.369388645
Q88D35,GSHB_PSEPK,Gshb,Glutathione synthetase,PP_0815,R2,482375.3333,0.046251702,-1.33487228
Q88D35,GSHB_PSEPK,Gshb,Glutathione synthetase,PP_0815,R3,506510.6667,0.050952942,-1.292830735
Q88D37,Q88D37_PSEPK,Pilh,Protein PilH,PP_0815,R1,244915.6667,0.023184473,-1.634802767
Q88D37,Q88D37_PSEPK,Pilh,Protein PilH,PP_0815,R2,214919.3333,0.020607159,-1.685981887
Q88D37,Q88D37_PSEPK,Pilh,Protein PilH,PP_0815,R3,58729.29667,0.005907932,-2.228564531
Q88D40,Q88D40_PSEPK,Pp_4988,histidine kinase,PP_0815,R1,8214.02,0.000777564,-3.109263577
Q88D40,Q88D40_PSEPK,Pp_4988,histidine kinase,PP_0815,R2,10294.72,0.000987091,-3.005642832
Q88D40,Q88D40_PSEPK,Pp_4988,histidine kinase,PP_0815,R3,210862.8967,0.021211962,-1.673419163
Q88D44,Q88D44_PSEPK,Bioa,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,PP_0815,R1,134804.3667,0.012760998,-1.894115373
Q88D44,Q88D44_PSEPK,Bioa,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,PP_0815,R2,133799.1,0.012829089,-1.891804179
Q88D44,Q88D44_PSEPK,Bioa,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,PP_0815,R3,126084.83,0.012683628,-1.896756494
Q88D45,Q88D45_PSEPK,Pp_4983,Tryptophan 2-monooxygenase,PP_0815,R1,30438.92,0.002881442,-2.540390094
Q88D45,Q88D45_PSEPK,Pp_4983,Tryptophan 2-monooxygenase,PP_0815,R2,34126.42,0.003272151,-2.48516664
Q88D45,Q88D45_PSEPK,Pp_4983,Tryptophan 2-monooxygenase,PP_0815,R3,72003.89667,0.007243303,-2.140063331
Q88D47,Y4981_PSEPK,Pp_4981,UPF0312 protein PP_4981,PP_0815,R1,412920.2333,0.039088304,-1.407953169
Q88D47,Y4981_PSEPK,Pp_4981,UPF0312 protein PP_4981,PP_0815,R2,385903.2,0.037001643,-1.431778992
Q88D47,Y4981_PSEPK,Pp_4981,UPF0312 protein PP_4981,PP_0815,R3,298202.0333,0.029997929,-1.52290873
Q88D48,Q88D48_PSEPK,Rhle,ATP-dependent RNA helicase RhlE,PP_0815,R1,295917.7533,0.028012488,-1.552648312
Q88D48,Q88D48_PSEPK,Rhle,ATP-dependent RNA helicase RhlE,PP_0815,R2,251473.2533,0.024112066,-1.617765571
Q88D48,Q88D48_PSEPK,Rhle,ATP-dependent RNA helicase RhlE,PP_0815,R3,266494.5267,0.026808281,-1.571731037
Q88D51,Q88D51_PSEPK,Metf,Methylenetetrahydrofolate reductase,PP_0815,R1,168261.3333,0.015928137,-1.797835007
Q88D51,Q88D51_PSEPK,Metf,Methylenetetrahydrofolate reductase,PP_0815,R2,197869.3333,0.01897235,-1.721878881
Q88D51,Q88D51_PSEPK,Metf,Methylenetetrahydrofolate reductase,PP_0815,R3,122923.5667,0.012365618,-1.907784178
Q88D52,Q88D52_PSEPK,Pp_4975,Long-chain acyl-CoA thioester hydrolase family protein,PP_0815,R1,344019.0867,0.032565909,-1.487236795
Q88D52,Q88D52_PSEPK,Pp_4975,Long-chain acyl-CoA thioester hydrolase family protein,PP_0815,R2,379900.6267,0.036426097,-1.438587361
Q88D52,Q88D52_PSEPK,Pp_4975,Long-chain acyl-CoA thioester hydrolase family protein,PP_0815,R3,326861.2633,0.032880932,-1.483055876
Q88D56,Q88D56_PSEPK,Pp_4971,Membrane-bound lytic murein transglycosylase A,PP_0815,R1,24623.15333,0.002330904,-2.632475664
Q88D56,Q88D56_PSEPK,Pp_4971,Membrane-bound lytic murein transglycosylase A,PP_0815,R2,19007.32,0.001822483,-2.739336485
Q88D56,Q88D56_PSEPK,Pp_4971,Membrane-bound lytic murein transglycosylase A,PP_0815,R3,49882.19333,0.005017949,-2.299473789
Q88D58,Q88D58_PSEPK,Pp_4969,DUF1090 domain-containing protein,PP_0815,R1,292393.2333,0.027678846,-1.557852016
Q88D58,Q88D58_PSEPK,Pp_4969,DUF1090 domain-containing protein,PP_0815,R2,161003.36,0.015437521,-1.811422432
Q88D58,Q88D58_PSEPK,Pp_4969,DUF1090 domain-containing protein,PP_0815,R3,41505.95667,0.004175333,-2.379308902
Q88D60,METK_PSEPK,Metk,S-adenosylmethionine synthase,PP_0815,R1,668142,0.063248385,-1.198950561
Q88D60,METK_PSEPK,Metk,S-adenosylmethionine synthase,PP_0815,R2,614781.6667,0.058947248,-1.229536463
Q88D60,METK_PSEPK,Metk,S-adenosylmethionine synthase,PP_0815,R3,683193.3333,0.06872651,-1.162875711
Q88D62,Q88D62_PSEPK,Tkta,Transketolase,PP_0815,R1,1132138.21,0.107171699,-0.969919885
Q88D62,Q88D62_PSEPK,Tkta,Transketolase,PP_0815,R2,1392991,0.133564468,-0.874309061
Q88D62,Q88D62_PSEPK,Tkta,Transketolase,PP_0815,R3,1455386.333,0.146406029,-0.834441038
Q88D63,Q88D63_PSEPK,Epd,D-erythrose 4-phosphate dehydrogenase,PP_0815,R1,97881.54333,0.009265769,-2.033118525
Q88D63,Q88D63_PSEPK,Epd,D-erythrose 4-phosphate dehydrogenase,PP_0815,R2,12218.15333,0.001171516,-2.9312518
Q88D63,Q88D63_PSEPK,Epd,D-erythrose 4-phosphate dehydrogenase,PP_0815,R3,60517.66333,0.006087834,-2.21553718
Q88D64,PGK_PSEPK,Pgk,Phosphoglycerate kinase,PP_0815,R1,1568226.977,0.148453208,-0.828410413
Q88D64,PGK_PSEPK,Pgk,Phosphoglycerate kinase,PP_0815,R2,1516128.093,0.14537125,-0.837521476
Q88D64,PGK_PSEPK,Pgk,Phosphoglycerate kinase,PP_0815,R3,1476497.763,0.148529754,-0.828186537
Q88D67,Q88D67_PSEPK,Fba,"Fructose-1,6-bisphosphate aldolase",PP_0815,R1,1550339.543,0.146759928,-0.833392509
Q88D67,Q88D67_PSEPK,Fba,"Fructose-1,6-bisphosphate aldolase",PP_0815,R2,1640601.933,0.157306203,-0.803254152
Q88D67,Q88D67_PSEPK,Fba,"Fructose-1,6-bisphosphate aldolase",PP_0815,R3,1674867.867,0.168484991,-0.77343878
Q88D68,Q88D68_PSEPK,Pp_4959,Diguanylate cyclase,PP_0815,R1,82348.5,0.007795363,-2.108163641
Q88D68,Q88D68_PSEPK,Pp_4959,Diguanylate cyclase,PP_0815,R2,27717.88667,0.00265768,-2.575497257
Q88D68,Q88D68_PSEPK,Pp_4959,Diguanylate cyclase,PP_0815,R3,62065.56333,0.006243547,-2.204568629
Q88D75,Q88D75_PSEPK,Dbpa,"ATP-dependent RNA helicase, specific for 23S rRNA",PP_0815,R1,210635.5433,0.019939411,-1.700287676
Q88D75,Q88D75_PSEPK,Dbpa,"ATP-dependent RNA helicase, specific for 23S rRNA",PP_0815,R2,227810,0.021843157,-1.660684587
Q88D75,Q88D75_PSEPK,Dbpa,"ATP-dependent RNA helicase, specific for 23S rRNA",PP_0815,R3,270529.43,0.027214176,-1.565204813
Q88D77,Q88D77_PSEPK,Pp_4950,Metalloprotease TldD/E C-terminal domain-containing protein,PP_0815,R1,179125.6667,0.016956589,-1.770661514
Q88D77,Q88D77_PSEPK,Pp_4950,Metalloprotease TldD/E C-terminal domain-containing protein,PP_0815,R2,125974.6267,0.012078853,-1.917974291
Q88D77,Q88D77_PSEPK,Pp_4950,Metalloprotease TldD/E C-terminal domain-containing protein,PP_0815,R3,184031,0.018512781,-1.732528345
Q88D78,Q88D78_PSEPK,Pp_4949,"Peptidase, TldD/PmbA family",PP_0815,R1,133500.8,0.012637598,-1.898335465
Q88D78,Q88D78_PSEPK,Pp_4949,"Peptidase, TldD/PmbA family",PP_0815,R2,34729.68667,0.003329994,-2.477556506
Q88D78,Q88D78_PSEPK,Pp_4949,"Peptidase, TldD/PmbA family",PP_0815,R3,104828.9333,0.01054537,-1.976938164
Q88D80,Q88D80_PSEPK,Puta,Bifunctional protein PutA,PP_0815,R1,294668.6,0.02789424,-1.554485474
Q88D80,Q88D80_PSEPK,Puta,Bifunctional protein PutA,PP_0815,R2,328540.7667,0.031501548,-1.501668105
Q88D80,Q88D80_PSEPK,Puta,Bifunctional protein PutA,PP_0815,R3,366966.0667,0.036915315,-1.432793424
Q88D82,Q88D82_PSEPK,Rlmj,Ribosomal RNA large subunit methyltransferase J,PP_0815,R1,39907.08667,0.003777728,-2.422769309
Q88D82,Q88D82_PSEPK,Rlmj,Ribosomal RNA large subunit methyltransferase J,PP_0815,R2,33130.45333,0.003176655,-2.498029993
Q88D82,Q88D82_PSEPK,Rlmj,Ribosomal RNA large subunit methyltransferase J,PP_0815,R3,54992.93,0.005532068,-2.257112471
Q88D83,Q88D83_PSEPK,Pp_4944,Carbamoyltransferase,PP_0815,R1,408705.3333,0.038689309,-1.412409028
Q88D83,Q88D83_PSEPK,Pp_4944,Carbamoyltransferase,PP_0815,R2,421496.6667,0.040414459,-1.393463227
Q88D83,Q88D83_PSEPK,Pp_4944,Carbamoyltransferase,PP_0815,R3,355854.43,0.035797529,-1.446146954
Q88D84,Q88D84_PSEPK,Pp_4943,Glycosyl transferase,PP_0815,R1,105470.8667,0.009984198,-2.000686819
Q88D84,Q88D84_PSEPK,Pp_4943,Glycosyl transferase,PP_0815,R2,92712.73333,0.008889596,-2.051117986
Q88D84,Q88D84_PSEPK,Pp_4943,Glycosyl transferase,PP_0815,R3,87812.46333,0.008833582,-2.053863171
Q88D87,Q88D87_PSEPK,Pp_4940,Glycosyltransferase,PP_0815,R1,78412.31,0.007422751,-2.129435085
Q88D87,Q88D87_PSEPK,Pp_4940,Glycosyltransferase,PP_0815,R2,48192.54667,0.004620857,-2.335277495
Q88D87,Q88D87_PSEPK,Pp_4940,Glycosyltransferase,PP_0815,R3,106997.8,0.01076355,-1.968044483
Q88D88,Q88D88_PSEPK,Pp_4939,Glycosyltransferase family 2 protein,PP_0815,R1,88998.11,0.008424836,-2.074438549
Q88D88,Q88D88_PSEPK,Pp_4939,Glycosyltransferase family 2 protein,PP_0815,R2,6553.186667,0.000628341,-3.201804832
Q88D88,Q88D88_PSEPK,Pp_4939,Glycosyltransferase family 2 protein,PP_0815,R3,68310.26333,0.006871739,-2.162933371
Q88D89,Q88D89_PSEPK,Pp_4938,Glycosyl transferase,PP_0815,R1,19079.18667,0.001806095,-2.743259476
Q88D89,Q88D89_PSEPK,Pp_4938,Glycosyl transferase,PP_0815,R2,55694.52667,0.005340171,-2.272444854
Q88D89,Q88D89_PSEPK,Pp_4938,Glycosyl transferase,PP_0815,R3,35637.66333,0.003585006,-2.44551011
Q88D90,Q88D90_PSEPK,Pp_4937,Toluene tolerance protein,PP_0815,R1,107395.5433,0.010166394,-1.992833074
Q88D90,Q88D90_PSEPK,Pp_4937,Toluene tolerance protein,PP_0815,R2,142483.2933,0.013661758,-1.864493427
Q88D90,Q88D90_PSEPK,Pp_4937,Toluene tolerance protein,PP_0815,R3,65482.52667,0.00658728,-2.181293902
Q88D92,MSBA_PSEPK,Msba,ATP-dependent lipid A-core flippase,PP_0815,R1,131084.7433,0.012408887,-1.906267185
Q88D92,MSBA_PSEPK,Msba,ATP-dependent lipid A-core flippase,PP_0815,R2,146120.1333,0.014010469,-1.853547312
Q88D92,MSBA_PSEPK,Msba,ATP-dependent lipid A-core flippase,PP_0815,R3,159895,0.016084796,-1.793584447
Q88D93,HLDE_PSEPK,Hlde,Bifunctional protein HldE,PP_0815,R1,468288,0.044329588,-1.353306304
Q88D93,HLDE_PSEPK,Hlde,Bifunctional protein HldE,PP_0815,R2,369486,0.035427509,-1.450659384
Q88D93,HLDE_PSEPK,Hlde,Bifunctional protein HldE,PP_0815,R3,391904.6667,0.039424038,-1.404238896
Q88D95,Q88D95_PSEPK,Pp_4932,D-arabinose 1-dehydrogenase,PP_0815,R1,79697.46667,0.007544408,-2.122374817
Q88D95,Q88D95_PSEPK,Pp_4932,D-arabinose 1-dehydrogenase,PP_0815,R2,87695.1,0.008408489,-2.075282044
Q88D95,Q88D95_PSEPK,Pp_4932,D-arabinose 1-dehydrogenase,PP_0815,R3,42194.03,0.00424455,-2.372168323
Q88D96,Q88D96_PSEPK,Pp_4931,FAD dependent oxidoreductase domain-containing protein,PP_0815,R1,182128.3333,0.01724083,-1.76344182
Q88D96,Q88D96_PSEPK,Pp_4931,FAD dependent oxidoreductase domain-containing protein,PP_0815,R2,109724.6267,0.010520751,-1.97795326
Q88D96,Q88D96_PSEPK,Pp_4931,FAD dependent oxidoreductase domain-containing protein,PP_0815,R3,190812.3333,0.019194956,-1.716812888
Q88DA4,Q88DA4_PSEPK,Pp_4923,Outer membrane efflux protein,PP_0815,R1,370291,0.035052889,-1.455276177
Q88DA4,Q88DA4_PSEPK,Pp_4923,Outer membrane efflux protein,PP_0815,R2,299874.96,0.028752978,-1.541317168
Q88DA4,Q88DA4_PSEPK,Pp_4923,Outer membrane efflux protein,PP_0815,R3,249900.7633,0.025139015,-1.599651748
Q88DA5,THIC_PSEPK,Thic,Phosphomethylpyrimidine synthase,PP_0815,R1,527237.0867,0.049909891,-1.301813382
Q88DA5,THIC_PSEPK,Thic,Phosphomethylpyrimidine synthase,PP_0815,R2,568801.9267,0.054538563,-1.263296313
Q88DA5,THIC_PSEPK,Thic,Phosphomethylpyrimidine synthase,PP_0815,R3,443012.5967,0.044565291,-1.351003256
Q88DA8,Q88DA8_PSEPK,Nudf,ADP-ribose pyrophosphatase,PP_0815,R1,306968.6667,0.029058602,-1.536725286
Q88DA8,Q88DA8_PSEPK,Nudf,ADP-ribose pyrophosphatase,PP_0815,R2,327422.3333,0.031394309,-1.503149072
Q88DA8,Q88DA8_PSEPK,Nudf,ADP-ribose pyrophosphatase,PP_0815,R3,245856.3333,0.024732161,-1.60673793
Q88DB2,Q88DB2_PSEPK,Pare,DNA topoisomerase 4 subunit B,PP_0815,R1,79757.21,0.007550064,-2.12204938
Q88DB2,Q88DB2_PSEPK,Pare,DNA topoisomerase 4 subunit B,PP_0815,R2,124336.6667,0.0119218,-1.923658151
Q88DB2,Q88DB2_PSEPK,Pare,DNA topoisomerase 4 subunit B,PP_0815,R3,110395.3333,0.011105328,-1.954468616
Q88DB5,Q88DB5_PSEPK,Parc,DNA topoisomerase 4 subunit A,PP_0815,R1,209660.42,0.019847103,-1.702302882
Q88DB5,Q88DB5_PSEPK,Parc,DNA topoisomerase 4 subunit A,PP_0815,R2,252844.6267,0.024243558,-1.615403643
Q88DB5,Q88DB5_PSEPK,Parc,DNA topoisomerase 4 subunit A,PP_0815,R3,372568.0967,0.037478857,-1.426213668
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0815,R1,297407.21,0.028153485,-1.55046784
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0815,R2,325708.2933,0.031229961,-1.505428555
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0815,R3,209855.1933,0.021110591,-1.675499609
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0815,R1,137044.6667,0.012973071,-1.886957194
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0815,R2,182283.6667,0.017477946,-1.757509616
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0815,R3,170878,0.017189642,-1.764733178
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0815,R1,527212.6667,0.049907579,-1.301833497
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0815,R2,561374,0.053826349,-1.269005077
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0815,R3,553397.6667,0.055669586,-1.254382007
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0815,R1,138861.21,0.013145031,-1.881238388
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0815,R2,216869.3333,0.020794131,-1.682059227
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0815,R3,150247.43,0.015114289,-1.820612279
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0815,R1,303126.6533,0.028694905,-1.542195209
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0815,R2,310461.96,0.029768094,-1.526248976
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0815,R3,302576.8,0.030438013,-1.516583705
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0815,R1,36772.08667,0.003480959,-2.458301058
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0815,R2,4082.88,0.00039148,-3.407290756
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0815,R3,47480.43,0.004776341,-2.320904687
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0815,R1,35305.02,0.003342082,-2.475982871
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0815,R2,62988.19333,0.006039511,-2.21899822
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0815,R3,68528.59667,0.006893702,-2.161547492
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0815,R1,123444,0.01168559,-1.932349347
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0815,R2,96797.29333,0.009281237,-2.032394158
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0815,R3,118468.2333,0.011917429,-1.923817419
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0815,R1,207504.21,0.019642989,-1.706792421
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0815,R2,199064.5867,0.019086954,-1.719263365
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0815,R3,264247.6333,0.026582252,-1.575408224
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0815,R1,301240,0.028516309,-1.544906694
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0815,R2,312881.6267,0.030000099,-1.522877311
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0815,R3,318735.7633,0.03206354,-1.493988535
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0815,R1,25997.75333,0.002461028,-2.608883514
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0815,R2,31277.66,0.002999003,-2.523023117
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0815,R3,50031.09667,0.005032928,-2.298179308
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0815,R1,128955.6667,0.012207342,-1.913378902
