Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88P38,Q88P38_PSEPK,Gtsa,"Mannose/glucose ABC transporter, glucose-binding periplasmic protein",PP_0815,R2,14277553,0.294815375,-0.530449871
Q88P38,Q88P38_PSEPK,Gtsa,"Mannose/glucose ABC transporter, glucose-binding periplasmic protein",PP_0815,R3,15413333.33,0.327095893,-0.485324909
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0812_15,R1,130234.4,0.002818971,-2.549909324
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0812_15,R3,553012.6333,0.011990169,-1.921174708
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0815,R1,349715,0.006995925,-2.155154862
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0815,R2,371263.3333,0.007666169,-2.115421593
Q88P40,Q88P40_PSEPK,Pp_1013,histidine kinase,PP_0815,R3,169945.5333,0.003606519,-2.442911725
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0812_15,R1,1424785.733,0.030840011,-1.51088548
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0812_15,R2,1725328.467,0.037042032,-1.431305197
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0812_15,R3,1297281.033,0.028127058,-1.550875692
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0815,R1,1692531,0.033858484,-1.47033249
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0815,R2,1901907.667,0.039272249,-1.405914223
Q88P41,Q88P41_PSEPK,Gltr-ii,DNA-binding response regulator,PP_0815,R3,1755414,0.037252728,-1.428841922
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0812_15,R1,2223333.333,0.048124867,-1.317630458
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0812_15,R2,1778013.333,0.038173153,-1.418241972
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0812_15,R3,1879091,0.040741597,-1.389961948
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0815,R1,2790000,0.055812963,-1.253264919
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0815,R2,2133356,0.044051397,-1.356040319
Q88P42,Q88P42_PSEPK,Glk,Glucokinase,PP_0815,R3,1774378,0.037655175,-1.424175335
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0812_15,R1,8396666.667,0.181748935,-0.740528125
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0812_15,R2,8403333.333,0.180415816,-0.743725394
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0812_15,R3,7480000,0.162177961,-0.790008163
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0815,R1,7853333.333,0.157103156,-0.803815091
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0815,R2,8216666.667,0.169664904,-0.770407983
Q88P43,Q88P43_PSEPK,Edd,Phosphogluconate dehydratase,PP_0815,R3,8883333.333,0.188518719,-0.724645521
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,R1,6096666.667,0.13196459,-0.879542587
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,R2,6141305.667,0.131851091,-0.879916271
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0812_15,R3,6186666.667,0.134136496,-0.872453044
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0815,R1,6883333.333,0.137698649,-0.861070321
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0815,R2,6154393,0.127081278,-0.895918427
Q88P44,Q88P44_PSEPK,Gapa,Glyceraldehyde-3-phosphate dehydrogenase,PP_0815,R3,6163333.333,0.130795914,-0.883405823
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0812_15,R1,5090977.4,0.110196076,-0.957833868
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0812_15,R2,5000922.267,0.107367569,-0.969126881
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0812_15,R3,5260634.367,0.114058684,-0.942871643
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0815,R1,8630357.667,0.172647253,-0.762840328
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0815,R2,8570330,0.176967654,-0.752106108
Q88P52,ARCA_PSEPK,Arca,Arginine deiminase,PP_0815,R3,8493183.333,0.180239104,-0.74415098
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0812_15,R1,5333333.333,0.11544196,-0.93763631
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0812_15,R2,4758661.8,0.102166345,-0.990692145
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0812_15,R3,6034608,0.130839629,-0.883260697
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0815,R1,5268739.167,0.105399264,-0.977162423
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0815,R2,4543935.4,0.093827144,-1.027671504
Q88P53,OTCC_PSEPK,Arcb,"Ornithine carbamoyltransferase, catabolic",PP_0815,R3,5770000,0.122448744,-0.912045666
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0812_15,R1,1709848.733,0.037010304,-1.431677347
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0812_15,R2,1955328.467,0.041980029,-1.376957262
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0812_15,R3,2367281.033,0.051326312,-1.289659942
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0815,R1,3277008,0.065555386,-1.183391621
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0815,R2,3379134,0.069775308,-1.156298238
Q88P54,Q88P54_PSEPK,Arcc,Carbamate kinase,PP_0815,R3,3387063.333,0.071878969,-1.143398162
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0812_15,R1,315650.1333,0.006832363,-2.16542906
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0812_15,R2,21313.86667,0.000457599,-3.33951474
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0812_15,R3,929124.1333,0.020144847,-1.69583602
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0815,R1,1080949.333,0.021624009,-1.665063784
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0815,R2,1447037.667,0.029879697,-1.524623816
Q88P55,Q88P55_PSEPK,Pp_0998,DUF5064 domain-containing protein,PP_0815,R3,1053626.267,0.022359656,-1.65053489
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0812_15,R1,1853333.333,0.040116081,-1.396681501
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0812_15,R2,1548661.8,0.033249078,-1.478220399
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0812_15,R3,1570000,0.034040027,-1.468010108
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0815,R1,1052072.5,0.021046338,-1.676823453
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0815,R2,1383935.4,0.028576706,-1.543987834
Q88P65,GCSP1_PSEPK,Gcvp1,Glycine dehydrogenase (decarboxylating) 1,PP_0815,R3,749060.2,0.01589627,-1.798704757
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0812_15,R1,1663376.4,0.036004393,-1.443644502
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0812_15,R2,2072525.333,0.044496194,-1.351677137
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0812_15,R3,2338479.667,0.050701854,-1.294976163
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0815,R1,2078337,0.041576397,-1.381153153
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0815,R2,2096786.333,0.043296274,-1.363549475
Q88P67,Q88P67_PSEPK,Gcvt-i,aminomethyltransferase,PP_0815,R3,2251150,0.047773048,-1.320817045
Q88P70,Q88P70_PSEPK,Pp_0983,LPS export ABC transporter permease LptG,PP_0812_15,R1,146692.6333,0.003175216,-2.498226733
Q88P70,Q88P70_PSEPK,Pp_0983,LPS export ABC transporter permease LptG,PP_0812_15,R2,32706.5,0.000702194,-3.153542913
Q88P70,Q88P70_PSEPK,Pp_0983,LPS export ABC transporter permease LptG,PP_0812_15,R3,26741.43333,0.000579796,-3.236725079
Q88P70,Q88P70_PSEPK,Pp_0983,LPS export ABC transporter permease LptG,PP_0815,R1,16217.5,0.000324425,-3.488885216
Q88P70,Q88P70_PSEPK,Pp_0983,LPS export ABC transporter permease LptG,PP_0815,R2,276913.6667,0.005717955,-2.242759262
Q88P70,Q88P70_PSEPK,Pp_0983,LPS export ABC transporter permease LptG,PP_0815,R3,287490.2,0.006101008,-2.214598434
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0812_15,R1,1282663.667,0.027763726,-1.556522245
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0812_15,R2,982831.6667,0.021100957,-1.675697844
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0812_15,R3,995459.7,0.021583105,-1.665886078
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0815,R1,1433333.333,0.028673326,-1.542521921
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0815,R2,1028779,0.021243127,-1.672781562
Q88P71,Q88P71_PSEPK,Pp_0982,Lipopolysaccharide export system permease protein LptF,PP_0815,R3,1060075.667,0.022496522,-1.647884614
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0812_15,R1,6283170.4,0.136001532,-0.8664562
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0812_15,R2,6838556.467,0.146820755,-0.833212548
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0812_15,R3,6862282.333,0.148784888,-0.827441179
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0815,R1,6821919.333,0.136470084,-0.864962542
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0815,R2,7844678,0.161983758,-0.79052853
Q88P73,AMPA_PSEPK,Pepa,Probable cytosol aminopeptidase,PP_0815,R3,5983001.333,0.126968977,-0.89630238
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0812_15,R1,5260000,0.113854633,-0.943649293
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0812_15,R2,5080000,0.109065332,-0.962313273
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0812_15,R3,4686666.667,0.101614177,-0.993045695
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0815,R1,4756666.667,0.095155434,-1.021566404
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0815,R2,4466666.667,0.092231632,-1.035120109
Q88P76,SYV_PSEPK,Vals,Valine--tRNA ligase,PP_0815,R3,4180000,0.088706369,-1.052045198
Q88P77,RLMF_PSEPK,Rlmf,Ribosomal RNA large subunit methyltransferase F,PP_0812_15,R1,85225.46667,0.001844737,-2.73406565
Q88P77,RLMF_PSEPK,Rlmf,Ribosomal RNA large subunit methyltransferase F,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
Q88P77,RLMF_PSEPK,Rlmf,Ribosomal RNA large subunit methyltransferase F,PP_0812_15,R3,118667.4,0.002572893,-2.589578334
Q88P77,RLMF_PSEPK,Rlmf,Ribosomal RNA large subunit methyltransferase F,PP_0815,R1,16217.5,0.000324425,-3.488885216
Q88P77,RLMF_PSEPK,Rlmf,Ribosomal RNA large subunit methyltransferase F,PP_0815,R2,91326.13333,0.001885782,-2.724508582
Q88P77,RLMF_PSEPK,Rlmf,Ribosomal RNA large subunit methyltransferase F,PP_0815,R3,188886.7333,0.004008482,-2.397020023
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0812_15,R1,6490836,0.14049653,-0.852334401
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0812_15,R2,7502597.667,0.161077423,-0.792965327
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0812_15,R3,7576818.667,0.16427714,-0.784422867
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0815,R1,7966827,0.159373557,-0.797583736
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0815,R2,8070767.667,0.166652254,-0.778188807
Q88P78,Q88P78_PSEPK,Hupn,"DNA-binding protein HU, form N",PP_0815,R3,8419235.667,0.178669815,-0.747948813
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0812_15,R1,322233.7333,0.006974868,-2.156464035
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0812_15,R2,333237.1333,0.007154453,-2.145423595
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0812_15,R3,344579.3667,0.007471013,-2.126620492
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0815,R1,1052922.333,0.021063339,-1.676472785
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0815,R2,495439.0667,0.010230258,-1.990113403
Q88P80,NDPA_PSEPK,Pp_0973,Nucleoid-associated protein PP_0973,PP_0815,R3,1197562.667,0.025414219,-1.594923231
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0812_15,R1,2077256.767,0.044962986,-1.347144855
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0812_15,R2,2015339.8,0.043268446,-1.363828703
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0812_15,R3,2196599.933,0.047625682,-1.322158795
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0815,R1,2826320.667,0.056539545,-1.247647688
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0815,R2,2938326.667,0.060673133,-1.217003576
Q88P86,HIS8_PSEPK,Hisc,Histidinol-phosphate aminotransferase,PP_0815,R3,2811050.333,0.05965504,-1.224352857
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0812_15,R1,3950806.333,0.085516655,-1.067949296
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0812_15,R2,3608661.8,0.077476358,-1.110830803
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0812_15,R3,3799387,0.082376583,-1.084196228
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0815,R1,3620205,0.072420921,-1.140135958
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0815,R2,3807543,0.078621471,-1.104458836
Q88P87,HIS1_PSEPK,Hisg,ATP phosphoribosyltransferase,PP_0815,R3,2543372.533,0.053974484,-1.267811502
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0812_15,R1,5388119.067,0.116627817,-0.933197853
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0812_15,R2,2998661.8,0.06437993,-1.191249498
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0812_15,R3,7503947.7,0.162697185,-0.788619962
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0815,R1,2251875.5,0.045047973,-1.346324746
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0815,R2,3410430.667,0.070421549,-1.152294427
Q88P88,MURA_PSEPK,Mura,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,PP_0815,R3,6965778.667,0.147825103,-0.830251808
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0812_15,R1,1688871.667,0.036556248,-1.437038388
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0812_15,R2,1785006.667,0.038323296,-1.416537143
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0812_15,R3,1547281.033,0.033547444,-1.474340559
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0815,R1,2260000,0.045210501,-1.344760683
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0815,R2,2073333.333,0.042811996,-1.368434522
Q88P91,Q88P91_PSEPK,Ttg2d,Toluene tolerance protein,PP_0815,R3,3680000,0.078095559,-1.107373661
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0812_15,R1,1821452.4,0.039426006,-1.404217211
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0812_15,R2,530656.9333,0.011392967,-1.943363142
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0812_15,R3,2170000,0.047048954,-1.327450027
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0815,R1,1610000,0.032207481,-1.492043246
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0815,R2,1673333.333,0.034552447,-1.46152119
Q88P92,Q88P92_PSEPK,Mlad,Phospholipid ABC transporter binding protein,PP_0815,R3,1388720,0.029470887,-1.530606789
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0812_15,R1,256526.7333,0.005552615,-2.255502407
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0812_15,R2,169391.9333,0.003636769,-2.43928426
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0812_15,R3,269335.7,0.005839614,-2.233615839
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0815,R1,576524.6333,0.011533171,-1.938051254
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0815,R2,168199.0667,0.003473121,-2.459280071
Q88P93,Q88P93_PSEPK,Mlae,Intermembrane phospholipid transport system permease protein MlaE,PP_0815,R3,130875.5333,0.002777391,-2.556363015
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0812_15,R1,817448,0.017693962,-1.752174902
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0812_15,R2,334518.4,0.007181961,-2.143756974
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0812_15,R3,849341.3667,0.018415034,-1.734827484
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0815,R1,729775.5,0.014598901,-1.835679843
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0815,R2,1100983,0.022734058,-1.643323039
Q88P94,Q88P94_PSEPK,Mlaf,Phospholipid ABC transporter ATP-binding subunit,PP_0815,R3,976160.6667,0.02071571,-1.683700175
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0812_15,R1,600000.8,0.012987238,-1.886483208
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0812_15,R2,591627.2667,0.012701973,-1.896128804
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0812_15,R3,540715.0667,0.011723538,-1.93094129
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0815,R1,776104.5667,0.015525697,-1.808948883
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0815,R2,897932.1667,0.018541287,-1.731860123
Q88P95,Q88P95_PSEPK,Kdsd,Arabinose 5-phosphate isomerase,PP_0815,R3,872990.8667,0.01852628,-1.732211779
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0812_15,R1,1899350.733,0.041112145,-1.386029869
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0812_15,R2,1199318.733,0.025748838,-1.589242368
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0812_15,R3,2380925.667,0.051622149,-1.287163924
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0815,R1,1953803.167,0.039085141,-1.407988313
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0815,R2,1930515.333,0.039862965,-1.399430397
Q88P96,Q88P96_PSEPK,Kdsc,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,PP_0815,R3,1360668.867,0.028875597,-1.539469031
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0812_15,R1,89960.4,0.001947226,-2.71058366
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0812_15,R2,347624.4667,0.007463342,-2.12706665
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0812_15,R3,84443.1,0.001830857,-2.737345592
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0815,R1,659072.1667,0.013184506,-1.879936151
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0815,R2,657748.3333,0.013581762,-1.867043896
Q88P97,Q88P97_PSEPK,Lptc,Lipopolysaccharide export system protein LptC,PP_0815,R3,681446.3333,0.014461395,-1.83978982
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0812_15,R1,1338080,0.028963233,-1.538152958
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0812_15,R2,1081995.133,0.023229953,-1.633951678
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0812_15,R3,1465148.7,0.031766688,-1.498028057
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0815,R1,1620241,0.032412348,-1.489289504
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0815,R2,1244539.667,0.025698341,-1.590094909
Q88P98,Q88P98_PSEPK,Lpta,Lipopolysaccharide export system protein LptA,PP_0815,R3,1254099.333,0.026614019,-1.574889542
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0812_15,R1,1771452.4,0.038343738,-1.41630555
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0812_15,R2,1567323.6,0.033649738,-1.473018312
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0812_15,R3,1163833.067,0.0252337,-1.598019069
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0815,R1,2209972.667,0.044209722,-1.35448222
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0815,R2,2184009.167,0.045097327,-1.345849195
Q88P99,Q88P99_PSEPK,Lptb,Lipopolysaccharide export system ATP-binding protein LptB,PP_0815,R3,1852017.333,0.039302807,-1.405576432
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0812_15,R1,2710454.333,0.05866878,-1.231592943
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0812_15,R2,2725328.467,0.058511586,-1.232758133
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0812_15,R3,3177281.033,0.068888364,-1.161854131
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0815,R1,447478.3333,0.008951646,-2.04809711
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0815,R2,322145.4667,0.006651941,-2.177051628
Q88PA0,Q88PA0_PSEPK,Ptsn,"Phosphotransferase system enzyme IIA, regulation of potassium transport",PP_0815,R3,2858023.667,0.06065189,-1.217155659
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0812_15,R1,743326.0667,0.016089566,-1.793455675
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0812_15,R2,1186049.333,0.02546395,-1.594074231
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0812_15,R3,965352.3333,0.020930331,-1.67922391
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0815,R1,1154672.667,0.023098818,-1.636410237
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0815,R2,1066903.667,0.022030358,-1.656978445
Q88PA1,Y949_PSEPK,Pp_0949,Nucleotide-binding protein PP_0949,PP_0815,R3,1093240.333,0.02320033,-1.634505833
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0812_15,R1,4816001.667,0.104244126,-0.981948409
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0812_15,R2,4929113.333,0.105825863,-0.975408181
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0812_15,R3,5279711.333,0.114472302,-0.941299583
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0815,R1,4588252.667,0.091786372,-1.037221797
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0815,R2,5535578,0.114303446,-0.941940678
Q88PA8,Q88PA8_PSEPK,Pmba,Regulatory protease,PP_0815,R3,4825715.333,0.102409494,-0.98965978
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0812_15,R1,849938.3333,0.018397228,-1.735247621
